"Morning Glory","Morning Glory"
"Takers","Takers"
"Bonnie and Clyde","Bonnie and Clyde"
"Black Rain","Black Rain"
"She Hate Me","She Hate Me"
"Fool for Love","Fool for Love"
"Spartacus","Spartacus"
"For the Boys","For the Boys"
"Black Hawk Down","Black Hawk Down"
"The Solid Gold Cadillac","The Solid Gold Cadillac"
"Of Human Bondage","Of Human Bondage"
"Body Heat","Body Heat"
"Mongol","Mongol"
"Schindler's List","Schindler's List"
"The Adventures of Milo and Otis","The Adventures of Milo and Otis"
"Seven Brides for Seven Brothers","Seven Brides for Seven Brothers"
"Forgetting Sarah Marshall","Forgetting Sarah Marshall"
"Riding High","Riding High"
"Nana","Nana"
"¡Three Amigos!","¡Three Amigos!"
"Houseguest","Houseguest"
"Lucky Numbers","Lucky Numbers"
"Behind the Mask: The Rise of Leslie Vernon","Behind the Mask: The Rise of Leslie Vernon"
"Blowup","Blowup"
"The Affair of the Necklace","The Affair of the Necklace"
"The Dukes of Hazzard","The Dukes of Hazzard"
"Open Water","Open Water"
"The Age of Innocence","The Age of Innocence"
"Hell Ride","Hell Ride"
"Paradise Alley","Paradise Alley"
"Die Hard","Die Hard"
"Admiral","Admiral"
"Inventing the Abbotts","Inventing the Abbotts"
"Memories of Matsuko","Memories of Matsuko"
"Untamed Heart","Untamed Heart"
"Diplomatic Courier","Diplomatic Courier"
"30 Years to Life","30 Years to Life"
"Elizabeth: The Golden Age","Elizabeth: The Golden Age"
"Dawn of the Dead","Dawn of the Dead"
"V for Vendetta","V for Vendetta"
"Looking for Eric","Looking for Eric"
"Women on the Edge of a Nervous Breakdown","Women on the Edge of a Nervous Breakdown"
"Ali","Ali"
"In Darkness","In Darkness"
"Rio","Rio"
"Transporter 2","Transporter 2"
"Umrao Jaan","Umrao Jaan"
"Dirty Mary, Crazy Larry","Dirty Mary, Crazy Larry"
"WarGames","WarGames"
"I'll Be Home for Christmas","I'll Be Home for Christmas"
"Lock Up","Lock Up"
"Down to You","Down to You"
"FernGully: The Last Rainforest","FernGully: The Last Rainforest"
"Tarzan and the Lost City","Tarzan and the Lost City"
"Bottle Shock","Bottle Shock"
"Hell's Island","Hell's Island"
"Princess Caraboo","Princess Caraboo"
"Whiteout","Whiteout"
"Chuck & Buck","Chuck & Buck"
"The Pope of Greenwich Village","The Pope of Greenwich Village"
"Léon: The Professional","Léon: The Professional"
"Saturday the 14th","Saturday the 14th"
"Varsity Blues","Varsity Blues"
"BASEketball","BASEketball"
"Freddy Got Fingered","Freddy Got Fingered"
"True Believer","True Believer"
"Malèna","Malèna"
"The Inspector General","The Inspector General"
"The Ninth Gate","The Ninth Gate"
"The Work and The Glory","The Work and The Glory"
"The Times of Harvey Milk","The Times of Harvey Milk"
"Waterloo Bridge","Waterloo Bridge"
"Casino","Casino"
"2010: The Year We Make Contact","2010: The Year We Make Contact"
"Love's Labour's Lost","Love's Labour's Lost"
"License to Drive","License to Drive"
"Kundun","Kundun"
"The Time Machine","The Time Machine"
"A League of Their Own","A League of Their Own"
"Fly Away Home","Fly Away Home"
"Whale Rider","Whale Rider"
"The Haunting in Connecticut","The Haunting in Connecticut"
"Deuces Wild","Deuces Wild"
"Herb","Herb"
"Frenchie","Frenchie"
"Scaramouche","Scaramouche"
"The Honorary Consul","The Honorary Consul"
"Sayonara","Sayonara"
"Desperately Seeking Susan","Desperately Seeking Susan"
"Up 'n' Under","Up 'n' Under"
"The Getaway","The Getaway"
"McHale's Navy","McHale's Navy"
"Santa with Muscles","Santa with Muscles"
"The Sting II","The Sting II"
"A Mighty Heart","A Mighty Heart"
"Nuns on the Run","Nuns on the Run"
"Robots","Robots"
"Mutiny on the Bounty","Mutiny on the Bounty"
"The Muppets","The Muppets"
"Tokyo Sonata","Tokyo Sonata"
"Swing Girls","Swing Girls"
"The Cobweb","The Cobweb"
"Magnificent Obsession","Magnificent Obsession"
"Stuart Little","Stuart Little"
"Arctic Tale","Arctic Tale"
"The Shawshank Redemption","The Shawshank Redemption"
"Can't Stop the Music","Can't Stop the Music"
"Neighbors","Neighbors"
"Hero","Hero"
"Satan Never Sleeps","Satan Never Sleeps"
"Roman Holiday","Roman Holiday"
"Prince Valiant","Prince Valiant"
"Marnie","Marnie"
"Underworld: Awakening","Underworld: Awakening"
"Jacob's Ladder","Jacob's Ladder"
"Streets","Streets"
"Maundy Thursday","Maundy Thursday"
"Black Knight","Black Knight"
"Zombieland","Zombieland"
"Night of the Living Dead","Night of the Living Dead"
"The Lemon Sisters","The Lemon Sisters"
"Helpless","Helpless"
"Vigilante","Vigilante"
"The Ladies Man","The Ladies Man"
"Bobby","Bobby"
"Leap Year","Leap Year"
"The Main Event","The Main Event"
"West Side Story","West Side Story"
"Phantom of the Rue Morgue","Phantom of the Rue Morgue"
"The Cookout","The Cookout"
"Steele Justice","Steele Justice"
"Dream House","Dream House"
"Light it Up","Light it Up"
"Ghost World","Ghost World"
"The Spy Next Door","The Spy Next Door"
"W.","W."
"Mother Night","Mother Night"
"Sommersby","Sommersby"
"Executive Decision","Executive Decision"
"Goodfellas","Goodfellas"
"Ten Thousand Bedrooms","Ten Thousand Bedrooms"
"My Cousin Rachel","My Cousin Rachel"
"Once Upon a Time in America","Once Upon a Time in America"
"Rise: Blood Hunter","Rise: Blood Hunter"
"Out for Justice","Out for Justice"
"Dixiana","Dixiana"
"Child's Play 2","Child's Play 2"
"Ace Ventura: When Nature Calls","Ace Ventura: When Nature Calls"
"Saw III","Saw III"
"Love At First Bite","Love At First Bite"
"3 Ninjas: High Noon at Mega Mountain","3 Ninjas: High Noon at Mega Mountain"
"Because You're Mine","Because You're Mine"
"The Fast and the Furious","The Fast and the Furious"
"Wildcats","Wildcats"
"Urbania","Urbania"
"The Conqueror","The Conqueror"
"Sordid Lives","Sordid Lives"
"The Glass Shield","The Glass Shield"
"Inspector Gadget","Inspector Gadget"
"Circle of Friends","Circle of Friends"
"Tinker, Tailor, Soldier, Spy","Tinker, Tailor, Soldier, Spy"
"The Ring Two","The Ring Two"
"Sweet Hearts Dance","Sweet Hearts Dance"
"The Long Riders","The Long Riders"
"Mission: Impossible II","Mission: Impossible II"
"Deadline","Deadline"
"Fire and Ice","Fire and Ice"
"The Book of Eli","The Book of Eli"
"Jade","Jade"
"The Hangover: Part II","The Hangover: Part II"
"Chaos","Chaos"
"Junebug","Junebug"
"Death Wish V: The Face of Death","Death Wish V: The Face of Death"
"Dennis the Menace","Dennis the Menace"
"Indiana Jones and the Temple of Doom","Indiana Jones and the Temple of Doom"
"Men in War","Men in War"
"Star Kid","Star Kid"
"Saskatchewan","Saskatchewan"
"Against All Flags","Against All Flags"
"Fandango","Fandango"
"10,000 BC","10,000 BC"
"Fallen","Fallen"
"Samson and Delilah","Samson and Delilah"
"Bamboozled","Bamboozled"
"12","12"
"Sophie's Revenge","Sophie's Revenge"
"The Usual Suspects","The Usual Suspects"
"National Treasure: Book of Secrets","National Treasure: Book of Secrets"
"Davy Crockett, King of the Wild Frontier","Davy Crockett, King of the Wild Frontier"
"Thunder Bay","Thunder Bay"
"Porky's Revenge","Porky's Revenge"
"Bicentennial Man","Bicentennial Man"
"Hatchet II","Hatchet II"
"Stranger Than Paradise","Stranger Than Paradise"
"Antz","Antz"
"Yentl","Yentl"
"Victini and the Black Hero: Zekrom and Victini and the White Hero: Reshiram","Victini and the Black Hero: Zekrom and Victini and the White Hero: Reshiram"
"Clifford's Really Big Movie","Clifford's Really Big Movie"
"For Love or Money","For Love or Money"
"Private Resort","Private Resort"
"The Back-Up Plan","The Back-Up Plan"
"Balto","Balto"
"The Funeral","The Funeral"
"The Wave","The Wave"
"The Hoax","The Hoax"
"Heart is...","Heart is..."
"Itty Bitty Titty Committee","Itty Bitty Titty Committee"
"Diary of June","Diary of June"
"What We Do Is Secret","What We Do Is Secret"
"Mug Travel","Mug Travel"
"The Constant Gardener","The Constant Gardener"
"Elizabethtown","Elizabethtown"
"The Emerald Forest","The Emerald Forest"
"Saraband","Saraband"
"20,000 Leagues Under the Sea","20,000 Leagues Under the Sea"
"Thor","Thor"
"'Til There Was You","'Til There Was You"
"Scott Pilgrim vs. the World","Scott Pilgrim vs. the World"
"Eight Men Out","Eight Men Out"
"Artists and Models","Artists and Models"
"Confucius","Confucius"
"The Princess and the Frog","The Princess and the Frog"
"The Spy Who Loved Me","The Spy Who Loved Me"
"Charlie Bartlett","Charlie Bartlett"
"Rocky II","Rocky II"
"Sherlock Holmes","Sherlock Holmes"
"Courage Under Fire","Courage Under Fire"
"Heaven's Gate","Heaven's Gate"
"Godzilla","Godzilla"
"Bad News Bears","Bad News Bears"
"I Will, I Will... for Now","I Will, I Will... for Now"
"Company Man","Company Man"
"Barb Wire","Barb Wire"
"The Day of the Locust","The Day of the Locust"
"A Nightmare on Elm Street 3: Dream Warriors","A Nightmare on Elm Street 3: Dream Warriors"
"The Long Gray Line","The Long Gray Line"
"Nightmares","Nightmares"
"The Masked Gang","The Masked Gang"
"The Daytrippers","The Daytrippers"
"Double Impact","Double Impact"
"Opportunity Knocks","Opportunity Knocks"
"The Legend of Zorro","The Legend of Zorro"
"Band of Angels","Band of Angels"
"The Postman","The Postman"
"I Know Who Killed Me","I Know Who Killed Me"
"Murphy's Romance","Murphy's Romance"
"Center Stage","Center Stage"
"The Lost Moment","The Lost Moment"
"Dracula","Dracula"
"Midnight Cowboy","Midnight Cowboy"
"The Closet","The Closet"
"A Tale of Two Cities","A Tale of Two Cities"
"Possessed","Possessed"
"Emma","Emma"
"Ace Attorney","Ace Attorney"
"Thank You for Smoking","Thank You for Smoking"
"Better Off Dead","Better Off Dead"
"What Ever Happened to Baby Jane?","What Ever Happened to Baby Jane?"
"The Seventh Sign","The Seventh Sign"
"Untold Scandal","Untold Scandal"
"9th Company","9th Company"
"Night of the Comet","Night of the Comet"
"Hope Springs","Hope Springs"
"The Red Beret","The Red Beret"
"Heat","Heat"
"Red Cliff","Red Cliff"
"The Avengers","The Avengers"
"Firstborn","Firstborn"
"The Big Red One","The Big Red One"
"Synecdoche, New York","Synecdoche, New York"
"Bread and Tulips","Bread and Tulips"
"U-571","U-571"
"Reservation Road","Reservation Road"
"Ay Lav Yu","Ay Lav Yu"
"Nothing But Trouble","Nothing But Trouble"
"The Cat in the Hat","The Cat in the Hat"
"Spies Like Us","Spies Like Us"
"The Journey of Natty Gann","The Journey of Natty Gann"
"Melancholia","Melancholia"
"Mystery Science Theater 3000: The Movie","Mystery Science Theater 3000: The Movie"
"One Missed Call","One Missed Call"
"Home Fries","Home Fries"
"One for the Money","One for the Money"
"Friday","Friday"
"Stopover Tokyo","Stopover Tokyo"
"American Guerrilla in the Philippines","American Guerrilla in the Philippines"
"A Good Old Fashioned Orgy","A Good Old Fashioned Orgy"
"Sneakers","Sneakers"
"Flowers in the Attic","Flowers in the Attic"
"Erin Brockovich","Erin Brockovich"
"Going the Distance","Going the Distance"
"Big Fat Liar","Big Fat Liar"
"Penelope","Penelope"
"The Whole Ten Yards","The Whole Ten Yards"
"Her Alibi","Her Alibi"
"The Fountain","The Fountain"
"Maximum Overdrive","Maximum Overdrive"
"Rawhide","Rawhide"
"Beyond a Reasonable Doubt","Beyond a Reasonable Doubt"
"Police Academy 5: Assignment Miami Beach","Police Academy 5: Assignment Miami Beach"
"The Naked Gun 33⅓: The Final Insult","The Naked Gun 33⅓: The Final Insult"
"Dr. Dolittle","Dr. Dolittle"
"Fish Tank","Fish Tank"
"Lake Placid","Lake Placid"
"The Color of Lies","The Color of Lies"
"Rise of the Planet of the Apes","Rise of the Planet of the Apes"
"It's Kind of a Funny Story","It's Kind of a Funny Story"
"Black Moon Rising","Black Moon Rising"
"L'Enfer","L'Enfer"
"The Benchwarmers","The Benchwarmers"
"Ratatouille","Ratatouille"
"Arlington Road","Arlington Road"
"Safety Not Guaranteed","Safety Not Guaranteed"
"Madea's Witness Protection","Madea's Witness Protection"
"The Wood","The Wood"
"Year of the Dog","Year of the Dog"
"Father of the Bride Part II","Father of the Bride Part II"
"Private Benjamin","Private Benjamin"
"Lassie Come Home","Lassie Come Home"
"My Own Private Idaho","My Own Private Idaho"
"Hostage","Hostage"
"T.N.T. Jackson","T.N.T. Jackson"
"Johnny Dangerously","Johnny Dangerously"
"Wild Side","Wild Side"
"Creature from the Black Lagoon","Creature from the Black Lagoon"
"Audition","Audition"
"Joyful Noise","Joyful Noise"
"The Hit","The Hit"
"Domestic Disturbance","Domestic Disturbance"
"The Blues Brothers","The Blues Brothers"
"Abbott and Costello Meet Captain Kidd","Abbott and Costello Meet Captain Kidd"
"The Crossing Guard","The Crossing Guard"
"Stalag 17","Stalag 17"
"Two of a Kind","Two of a Kind"
"Vampire in Brooklyn","Vampire in Brooklyn"
"BABO","BABO"
"Heaven Can Wait","Heaven Can Wait"
"The Thief","The Thief"
"Chinatown","Chinatown"
"For Heaven's Sake","For Heaven's Sake"
"Timber Falls","Timber Falls"
"The D.I.","The D.I."
"Evangelion: 1.0 You Are (Not) Alone","Evangelion: 1.0 You Are (Not) Alone"
"Return to the Blue Lagoon","Return to the Blue Lagoon"
"My Ex","My Ex"
"Far From Home","Far From Home"
"Irreconcilable Differences","Irreconcilable Differences"
"Powder","Powder"
"Sweet Charity","Sweet Charity"
"Good Deeds","Good Deeds"
"Breakfast on Pluto","Breakfast on Pluto"
"Assassination of a High School President","Assassination of a High School President"
"My Life In Ruins","My Life In Ruins"
"3D Sex and Zen: Extreme Ecstasy","3D Sex and Zen: Extreme Ecstasy"
"The Fourth Kind","The Fourth Kind"
"Bad Lieutenant","Bad Lieutenant"
"The Gun in Betty Lou's Handbag","The Gun in Betty Lou's Handbag"
"Urban Legends: Final Cut","Urban Legends: Final Cut"
"Underworld","Underworld"
"Blue Sky","Blue Sky"
"Imaginary Heroes","Imaginary Heroes"
"Chain of Desire","Chain of Desire"
"The Joneses","The Joneses"
"True Stories","True Stories"
"Bunny and The Bull","Bunny and The Bull"
"Stella","Stella"
"Vertical Limit","Vertical Limit"
"The Hotel Venus","The Hotel Venus"
"Quick Change","Quick Change"
"Dead Silence","Dead Silence"
"The Pink Panther","The Pink Panther"
"Town & Country","Town & Country"
"Sister Act","Sister Act"
"Rio Grande","Rio Grande"
"Nomads","Nomads"
"Horton Hears a Who!","Horton Hears a Who!"
"Lucía y el sexo","Lucía y el sexo"
"Where the Boys Are '84","Where the Boys Are '84"
"Brewster's Millions","Brewster's Millions"
"Napoleon Dynamite","Napoleon Dynamite"
"Happiness","Happiness"
"PS, I Love You","PS, I Love You"
"Witness for the Prosecution","Witness for the Prosecution"
"Ghosts of Mississippi","Ghosts of Mississippi"
"Exorcist: The Beginning","Exorcist: The Beginning"
"Lure of the Wilderness","Lure of the Wilderness"
"Mars Attacks!","Mars Attacks!"
"A Civil Action","A Civil Action"
"Deal of the Century","Deal of the Century"
"The Exorcist III","The Exorcist III"
"George A. Romero's Survival of the Dead","George A. Romero's Survival of the Dead"
"Papillon","Papillon"
"The Expendables 2","The Expendables 2"
"Horrible Bosses","Horrible Bosses"
"The Incredible Shrinking Man","The Incredible Shrinking Man"
"King Kong","King Kong"
"Trial by Jury","Trial by Jury"
"The Adventures of Pinocchio","The Adventures of Pinocchio"
"In a Better World","In a Better World"
"Adventures in Babysitting","Adventures in Babysitting"
"Attack Force Z","Attack Force Z"
"Cloverfield","Cloverfield"
"Character","Character"
"The Fantasticks","The Fantasticks"
"Grave Encounters","Grave Encounters"
"Skin Deep","Skin Deep"
"The Day He Arrives","The Day He Arrives"
"Clockstoppers","Clockstoppers"
"Girls Just Want to Have Fun","Girls Just Want to Have Fun"
"The Wild Bunch","The Wild Bunch"
"National Lampoon's Pledge This!","National Lampoon's Pledge This!"
"Take This Job and Shove It","Take This Job and Shove It"
"King of California","King of California"
"The Pagemaster","The Pagemaster"
"Motherhood","Motherhood"
"Jack and the Beanstalk","Jack and the Beanstalk"
"Curious George","Curious George"
"Page One: A Year Inside the New York Times","Page One: A Year Inside the New York Times"
"Warlock","Warlock"
"Poetry","Poetry"
"Pokémon Heroes","Pokémon Heroes"
"The Big Steal","The Big Steal"
"Darkness","Darkness"
"Mean Girls","Mean Girls"
"Rounders","Rounders"
"Bandido","Bandido"
"Hideous Kinky","Hideous Kinky"
"Sex and Death 101","Sex and Death 101"
"Mommie Dearest","Mommie Dearest"
"Compulsion","Compulsion"
"The Adventures of Priscilla, Queen of the Desert","The Adventures of Priscilla, Queen of the Desert"
"Tender Mercies","Tender Mercies"
"The Last Kiss","The Last Kiss"
"The Nightmare Before Christmas","The Nightmare Before Christmas"
"Pontypool","Pontypool"
"A Moment to Remember","A Moment to Remember"
"Chalet Girl","Chalet Girl"
"11-11-11","11-11-11"
"The Mambo Kings","The Mambo Kings"
"History Is Made at Night","History Is Made at Night"
"The Proud and Profane","The Proud and Profane"
"Hollywood Ending","Hollywood Ending"
"Desperate Measures","Desperate Measures"
"Meet the Parents","Meet the Parents"
"Blood Work","Blood Work"
"Lost Souls","Lost Souls"
"Gettysburg","Gettysburg"
"The Super","The Super"
"A Low Down Dirty Shame","A Low Down Dirty Shame"
"Miss Sadie Thompson","Miss Sadie Thompson"
"Last Chance Harvey","Last Chance Harvey"
"Sicko","Sicko"
"Krull","Krull"
"Personal Best","Personal Best"
"The Player","The Player"
"Margot at the Wedding","Margot at the Wedding"
"The Thing","The Thing"
"The Second Chance","The Second Chance"
"Perhaps Love","Perhaps Love"
"The Girl Can't Help It","The Girl Can't Help It"
"The Lincoln Lawyer","The Lincoln Lawyer"
"Trail of the Pink Panther","Trail of the Pink Panther"
"Prince of Darkness","Prince of Darkness"
"Immediate Family","Immediate Family"
"Caught Plastered","Caught Plastered"
"Good bye, Lenin!","Good bye, Lenin!"
"Red","Red"
"Escape from the Planet of the Apes","Escape from the Planet of the Apes"
"The Outlaw Josey Wales","The Outlaw Josey Wales"
"The Talented Mr. Ripley","The Talented Mr. Ripley"
"Liberty Heights","Liberty Heights"
"5 Days of War","5 Days of War"
"My Dear Desperado","My Dear Desperado"
"Sorcerer","Sorcerer"
"Margaret","Margaret"
"Battle Hymn","Battle Hymn"
"Black Beauty","Black Beauty"
"Fly Me to the Moon","Fly Me to the Moon"
"Freedom Writers","Freedom Writers"
"Dallas","Dallas"
"Stay Tuned","Stay Tuned"
"The Jungle Book","The Jungle Book"
"King of the Gypsies","King of the Gypsies"
"Shanghai Knights","Shanghai Knights"
